user_id,teleplay_id,rating
53698,10396,6.6122756
53698,7308,6.6120634
53698,24849,6.611919
53698,4149,6.611909
53698,21333,6.611763
53698,30913,6.611672
53698,16498,6.611412
53698,3537,6.6113524
53698,637,6.611224
53698,3183,6.6111836
53698,554,6.6110992
53698,2512,6.6110845
53698,21855,6.610793
53698,2235,6.6103096
53698,15307,6.6100993
53698,9493,6.609945
53698,30547,6.6098313
53698,10101,6.609528
53698,2514,6.6092706
53698,5153,6.6090617
53698,10003,6.6086173
53698,14993,6.608339
53698,238,6.6081166
53698,4196,6.608005
53698,5006,6.6077476
53698,30583,6.6077433
53698,5307,6.6076546
53698,10884,6.6073112
53698,764,6.6069455
53698,15863,6.6067214
53698,10469,6.6066647
53698,12191,6.6063027
53698,1897,6.6060534
53698,1457,6.6058893
53698,3009,6.6058707
53698,14913,6.605816
53698,1153,6.605528
53698,3050,6.6055236
53698,20899,6.605083
53698,2543,6.6048884
53698,8765,6.604707
53698,23321,6.6045914
53698,1468,6.604554
53698,2456,6.60447
53698,1904,6.6041336
53698,516,6.604118
53698,1576,6.604007
53698,5973,6.603816
53698,5347,6.6038046
53698,1374,6.603783
53698,18577,6.6037054
53698,5958,6.603464
53698,14951,6.6027336
53698,10592,6.602582
53698,31280,6.6025453
53698,115,6.6023173
53698,8577,6.60218
53698,2367,6.6021743
53698,665,6.602073
53698,920,6.602032
53698,1929,6.6019726
53698,1919,6.6018662
53698,31181,6.601849
53698,4975,6.6017323
53698,6201,6.6015005
53698,22495,6.6012945
53698,34107,6.6012225
53698,1420,6.601077
53698,3056,6.600923
53698,17068,6.600854
53698,2298,6.6005797
53698,1016,6.600437
53698,1865,6.6004214
53698,7661,6.6003532
53698,10116,6.6003413
53698,15841,6.6002135
53698,6927,6.6001368
53698,4214,6.6000233
53698,9970,6.5998845
53698,148,6.5998755
53698,800,6.599556
53698,2109,6.599376
53698,33118,6.599312
53698,693,6.599227
53698,8278,6.5990915
53698,5640,6.5990515
53698,4608,6.5988827
53698,7466,6.59888
53698,403,6.598731
53698,16954,6.598705
53698,1067,6.598644
53698,9979,6.598396
53698,2869,6.5983744
53698,2077,6.598181
53698,14289,6.598066
53698,382,6.598044
53698,1384,6.598033
53698,8769,6.5979733
53698,3833,6.5979066
53698,32551,6.5978622
53698,1335,6.5976276
53698,8664,6.5974283
53698,22347,6.5971413
53698,1922,6.597128
53698,2633,6.5968065
53698,5494,6.596774
53698,3839,6.5965486
53698,96,6.596529
53698,12623,6.596304
53698,1500,6.596179
53698,1988,6.595775
53698,9790,6.595764
53698,9074,6.595637
53698,1039,6.595625
53698,10083,6.595617
53698,1967,6.5956087
53698,10163,6.5955625
53698,4896,6.595119
53698,273,6.594982
53698,8609,6.594798
53698,808,6.5945897
53698,28715,6.594527
53698,3970,6.5944333
53698,12117,6.5943656
53698,2768,6.594134
53698,866,6.593624
53698,2729,6.5929656
53698,7592,6.5928955
53698,1228,6.5927477
53698,721,6.5925703
53698,20221,6.5924416
53698,3795,6.592429
53698,911,6.5923624
53698,4841,6.5920205
53698,15315,6.5915227
53698,332,6.590916
53698,744,6.590644
53698,20589,6.5905323
53698,522,6.5904083
53698,10928,6.5903115
53698,1182,6.5902157
53698,1096,6.590208
53698,5717,6.590049
53698,7669,6.589235
53698,2611,6.5889
53698,22763,6.588589
53698,2535,6.588338
53698,23725,6.58821
53698,312,6.5880847
53698,2899,6.5880694
53698,999,6.5880275
53698,32041,6.5877495
53698,230,6.5875263
53698,4061,6.5875072
53698,242,6.5874915
53698,1807,6.587367
53698,21881,6.587358
53698,1458,6.5870395
53698,8953,6.5868726
53698,4316,6.586766
53698,6330,6.586765
53698,799,6.5862384
53698,4578,6.5861473
53698,4114,6.5861044
53698,6558,6.585906
53698,1004,6.585889
53698,9900,6.585844
53698,1398,6.585731
53698,2139,6.5857224
53698,921,6.5857
53698,2505,6.5856013
53698,11321,6.58506
53698,1049,6.5850196
53698,11339,6.584937
53698,125,6.584907
53698,1069,6.584545
53698,27881,6.5844164
53698,9544,6.5838923
53698,16668,6.5836678
53698,86,6.583519
53698,1524,6.583261
53698,23285,6.5831876
53698,15809,6.583046
53698,11751,6.5830264
53698,1260,6.583021
53698,4054,6.5829844
53698,2510,6.582947
53698,2356,6.582508
53698,7270,6.582326
53698,1438,6.5822444
53698,26063,6.5821333
53698,12057,6.581823
53698,28621,6.581489
53698,5590,6.581483
53698,8456,6.5813074
53698,12021,6.5810285
53698,2971,6.5808997
53698,4590,6.5808873
53698,16638,6.5808578
53698,18119,6.5807695
53698,380,6.580701
53698,2760,6.5804405
53698,690,6.580436
53698,3472,6.5804205
53698,17080,6.5798965
53698,5764,6.5793157
53698,5522,6.579161
53698,300,6.579155
53698,20509,6.5791006
53698,3116,6.579014
53698,8654,6.578964
53698,8407,6.5786004
53698,8250,6.5785584
53698,16476,6.578377
53698,85,6.578374
53698,11807,6.578358
53698,8,6.578346
53698,1328,6.5779934
53698,5197,6.577698
53698,34240,6.577632
53698,16187,6.577247
53698,1095,6.5769753
53698,6566,6.576975
53698,5684,6.5769515
53698,370,6.576829
53698,15537,6.5763927
53698,12689,6.576019
53698,16642,6.575508
53698,16524,6.574736
53698,2473,6.5747147
53698,12815,6.5745063
53698,8234,6.5744867
53698,2157,6.574262
53698,1713,6.574215
53698,279,6.574183
53698,907,6.5740075
53698,17745,6.573922
53698,2193,6.5738864
53698,7647,6.573685
53698,119,6.573562
53698,2168,6.573453
53698,7396,6.573447
53698,769,6.573408
53698,30,6.57327
53698,2396,6.573204
53698,14575,6.5731654
53698,30243,6.573084
53698,23327,6.572933
53698,18525,6.5728283
53698,1817,6.5725
53698,18693,6.5721354
53698,4342,6.571714
53698,1582,6.571664
53698,6974,6.571646
53698,28249,6.5714636
53698,2601,6.5714293
53698,29778,6.5711946
53698,21573,6.571174
53698,8890,6.570901
53698,9588,6.570706
53698,9117,6.5703864
53698,930,6.570308
53698,32667,6.5702653
53698,30230,6.5701385
53698,1358,6.569962
53698,4744,6.5699396
53698,3300,6.5698514
53698,2561,6.569649
53698,7662,6.5696254
53698,980,6.569571
53698,836,6.569405
53698,1168,6.569302
53698,14353,6.5692163
53698,1657,6.569181
53698,6399,6.568692
53698,581,6.56856
53698,10554,6.568447
53698,3761,6.567976
53698,437,6.5678196
53698,3636,6.5676994
53698,21339,6.5675936
53698,7561,6.5674067
53698,1628,6.567287
53698,974,6.5672293
53698,6798,6.5667825
53698,1498,6.566415
53698,16506,6.566131
53698,10638,6.5660906
53698,2437,6.5660577
53698,821,6.566019
53698,2384,6.56593
53698,4639,6.56516
53698,5477,6.5648904
53698,1353,6.564451
53698,1130,6.564363
53698,869,6.5643444
53698,6878,6.5643387
53698,1174,6.5643234
53698,3686,6.5643086
53698,3771,6.5641937
53698,11017,6.5636067
53698,29705,6.5635676
53698,3991,6.563153
53698,1760,6.5630355
53698,2911,6.563028
53698,2784,6.5627794
53698,14753,6.5619445
53698,6379,6.561658
53698,9471,6.5615287
53698,32267,6.56141
53698,30123,6.5613694
53698,21861,6.561037
53698,1403,6.560863
53698,1644,6.560793
53698,10798,6.5599504
53698,684,6.5598354
53698,10793,6.5598197
53698,9328,6.559679
53698,10716,6.5595083
53698,384,6.5594397
53698,4760,6.559289
53698,5849,6.5590773
53698,11745,6.558693
53698,1826,6.5585413
53698,3615,6.55853
53698,8795,6.5584683
53698,3074,6.5581374
53698,2412,6.558037
53698,10714,6.5579395
53698,9379,6.5579348
53698,31859,6.5576925
53698,33750,6.5572195
53698,14829,6.5572014
53698,19703,6.55714
53698,5199,6.5570264
53698,8632,6.5565367
53698,2896,6.556465
53698,12957,6.556441
53698,10420,6.556417
53698,7461,6.556272
53698,1230,6.5558915
53698,3768,6.5554705
53698,16894,6.5554404
53698,4127,6.5553484
53698,2816,6.5553465
53698,16011,6.5551043
53698,4983,6.5550046
53698,18499,6.554588
53698,18497,6.554279
53698,32005,6.554131
53698,11349,6.5540547
53698,5109,6.554054
53698,2656,6.554017
53698,1841,6.553669
53698,2805,6.5533886
53698,391,6.55284
53698,548,6.552778
53698,14835,6.552773
53698,3975,6.5526075
53698,6973,6.552556
53698,10948,6.55231
53698,10177,6.5521817
53698,1774,6.552104
53698,11783,6.552097
53698,2786,6.5519886
53698,8915,6.5515475
53698,2667,6.5512795
53698,2819,6.55127
53698,16472,6.551159
53698,590,6.550969
53698,25377,6.5504584
53698,31866,6.5504284
53698,4260,6.5501113
53698,3593,6.550111
53698,161,6.549996
53698,213,6.5499496
53698,13287,6.549779
53698,1796,6.549739
53698,9385,6.549568
53698,3455,6.5495067
53698,2336,6.5490823
53698,1187,6.5489526
53698,599,6.5487747
53698,7366,6.5486736
53698,6337,6.5485106
53698,814,6.5481114
53698,21995,6.5476046
53698,15793,6.5474024
53698,5573,6.547329
53698,6689,6.5471473
53698,5556,6.5468197
53698,28121,6.5466933
53698,813,6.546044
53698,22043,6.545785
53698,1521,6.5456977
53698,1780,6.545691
53698,10119,6.545487
53698,227,6.5453835
53698,19489,6.5451183
53698,362,6.544925
53698,4182,6.544862
53698,6939,6.54472
53698,4603,6.5443344
53698,349,6.5441194
53698,635,6.5440974
53698,2724,6.54373
53698,440,6.543373
53698,11771,6.5431595
53698,2153,6.5431275
53698,7510,6.5431056
53698,24975,6.5425596
53698,6518,6.5424566
53698,10359,6.5422955
53698,3247,6.5420856
53698,5072,6.5420513
53698,30614,6.5420246
53698,10448,6.5419893
53698,1085,6.5414433
53698,13429,6.5412517
53698,641,6.5410666
53698,25939,6.54101
53698,14741,6.5407457
53698,2424,6.5405793
53698,405,6.5403824
53698,11465,6.5401077
53698,1184,6.5399995
53698,1850,6.5399375
53698,18003,6.539871
53698,1598,6.539418
53698,10502,6.5393744
53698,8424,6.5392466
53698,20583,6.539066
53698,7593,6.5389385
53698,31706,6.538856
53698,16474,6.5388117
53698,25013,6.538623
53698,10620,6.538549
53698,2516,6.5383067
53698,8133,6.5379543
53698,11445,6.5379057
53698,3641,6.5378327
53698,9888,6.5372415
53698,11111,6.537224
53698,13599,6.5369534
53698,28991,6.536829
53698,9959,6.5367084
53698,5228,6.536532
53698,8078,6.5364914
53698,3486,6.536212
53698,7580,6.535941
53698,1764,6.5356784
53698,5576,6.535568
53698,5440,6.535409
53698,28157,6.5351686
53698,15431,6.5351467
53698,5395,6.534882
53698,6768,6.534841
53698,8651,6.5347624
53698,11457,6.5347543
53698,3913,6.534747
53698,757,6.534636
53698,24277,6.5342484
53698,3028,6.534217
53698,876,6.5341835
53698,6958,6.5340257
53698,20517,6.533918
53698,2089,6.5337496
53698,321,6.5336347
53698,8146,6.5335817
53698,3019,6.533517
53698,3256,6.533469
53698,912,6.533393
53698,31953,6.5329547
53698,2482,6.53251
53698,23281,6.5324216
53698,15197,6.5318766
53698,1258,6.531875
53698,1290,6.5317836
53698,580,6.531737
53698,8635,6.531359
53698,8918,6.5313163
53698,2463,6.531265
53698,13727,6.5309854
53698,965,6.530971
53698,17379,6.53069
53698,5237,6.530248
53698,3425,6.5296755
53698,1402,6.529575
53698,3037,6.529473
53698,21867,6.529392
53698,1083,6.529244
53698,3640,6.5291533
53698,10471,6.529006
53698,2203,6.5289516
53698,16005,6.528936
53698,1946,6.528723
53698,2580,6.5287147
53698,1810,6.5280967
53698,11021,6.527626
53698,4886,6.5275154
53698,3095,6.5266905
53698,8252,6.526546
53698,7377,6.5263658
53698,1607,6.526352
53698,13655,6.5258946
53698,1456,6.5257525
53698,32684,6.525511
53698,2027,6.525483
53698,608,6.52533
53698,6964,6.525216
53698,2078,6.5248013
53698,11697,6.5247164
53698,33979,6.524536
53698,1368,6.524439
53698,6680,6.524428
53698,11739,6.524337
53698,679,6.524282
53698,12055,6.5241003
53698,7160,6.5236654
53698,3692,6.52365
53698,2042,6.523427
53698,2811,6.5233603
53698,2217,6.5230975
53698,10110,6.522873
53698,2529,6.522826
53698,3501,6.5226765
53698,19193,6.5221
53698,222,6.522021
53698,11067,6.5219083
53698,24377,6.521882
53698,5305,6.521849
53698,8394,6.5217876
53698,12015,6.5217085
53698,3087,6.521331
53698,7745,6.5211477
53698,1198,6.520942
53698,6987,6.52093
53698,10572,6.5209002
53698,3391,6.52059
53698,1289,6.520559
53698,1101,6.520289
53698,687,6.5201945
53698,3264,6.5200863
53698,5923,6.5198464
53698,28013,6.5196013
53698,24357,6.5195384
53698,7436,6.519238
53698,31376,6.519073
53698,8909,6.518945
53698,257,6.5188847
53698,5652,6.51885
53698,448,6.5186834
53698,1573,6.5182505
53698,1512,6.5181317
53698,23249,6.5176063
53698,22101,6.5172563
53698,2671,6.5171523
53698,5208,6.5171313
53698,1123,6.517016
53698,2044,6.516685
53698,4178,6.5166492
53698,2673,6.5155787
53698,3171,6.5154996
53698,2286,6.5153613
53698,708,6.5151253
53698,4596,6.5149837
53698,2542,6.5145087
53698,9922,6.514419
53698,557,6.514238
53698,5039,6.513913
53698,589,6.5138893
53698,7257,6.51377
53698,10701,6.5135617
53698,3645,6.513493
53698,9159,6.5134177
53698,5043,6.513354
53698,669,6.5131917
53698,14813,6.513025
53698,9745,6.5129685
53698,1676,6.512781
53698,315,6.512719
53698,3942,6.5124636
53698,3115,6.512261
53698,1432,6.512067
53698,4876,6.5119257
53698,4356,6.511853
53698,6272,6.511749
53698,6628,6.5117397
53698,2931,6.5114923
53698,1090,6.511485
53698,3560,6.5114107
53698,10681,6.511121
53698,4015,6.510876
53698,27655,6.5106215
53698,10384,6.5105543
53698,642,6.509975
53698,1194,6.509867
53698,5427,6.509724
53698,2263,6.509671
53698,2434,6.5096183
53698,1541,6.5095525
53698,31964,6.50939
53698,14957,6.5086584
53698,27989,6.5086565
53698,7769,6.508535
53698,2234,6.5084705
53698,2307,6.508172
53698,5743,6.5080757
53698,4082,6.5078645
53698,4692,6.507781
53698,2275,6.5077777
53698,247,6.5077295
53698,8294,6.507455
53698,206,6.507414
53698,485,6.5071735
53698,297,6.507122
53698,1280,6.5069814
53698,1591,6.5068026
53698,582,6.506662
53698,848,6.506645
53698,7148,6.5064955
53698,4548,6.5059695
53698,131,6.5058103
53698,2342,6.50576
53698,20671,6.505642
53698,2545,6.505188
53698,6166,6.505001
53698,3446,6.504914
53698,376,6.504908
53698,2834,6.5048466
53698,2176,6.504787
53698,2306,6.5042996
53698,223,6.504173
53698,564,6.504168
53698,4752,6.50404
53698,9260,6.504022
53698,20757,6.503952
53698,1274,6.503794
53698,20541,6.503793
53698,860,6.503136
53698,11313,6.503068
53698,23289,6.503039
53698,1149,6.502929
53698,4071,6.502598
53698,1572,6.5024505
53698,9355,6.5024066
53698,11743,6.502383
53698,9127,6.502289
53698,1935,6.5020194
53698,1144,6.502
53698,5651,6.501913
53698,32188,6.501454
53698,2357,6.501112
53698,29093,6.500924
53698,10719,6.5007734
53698,5464,6.5007553
53698,31173,6.5006313
53698,563,6.5001965
53698,20355,6.5001936
53698,5400,6.499991
53698,12017,6.4998145
53698,5940,6.4995184
53698,22839,6.4994836
53698,5667,6.4993873
53698,6112,6.4992723
53698,9600,6.499132
53698,12221,6.499076
53698,17753,6.49883
53698,2555,6.4982877
53698,15379,6.4977894
53698,15927,6.4974933
53698,2717,6.497097
53698,12679,6.496778
53698,9367,6.496774
53698,305,6.49669
53698,842,6.496595
53698,4075,6.4964995
53698,8248,6.496443
53698,3407,6.496361
53698,33558,6.496322
53698,1136,6.496241
53698,1806,6.4962306
53698,2960,6.4962263
53698,18179,6.4961424
53698,31757,6.496073
53698,22433,6.495977
53698,1553,6.4957886
53698,7547,6.4957757
53698,4298,6.4956665
53698,17785,6.4956017
53698,7458,6.4954634
53698,2366,6.494853
53698,5583,6.494838
53698,4819,6.4946876
53698,2795,6.4946494
53698,3388,6.494485
53698,5689,6.493855
53698,31105,6.493815
53698,430,6.4935727
53698,3887,6.4933805
53698,2310,6.4933405
53698,4737,6.49298
53698,10294,6.492841
53698,1331,6.49275
53698,10935,6.492561
53698,5449,6.492509
53698,9325,6.492466
53698,1561,6.4923058
53698,451,6.492275
53698,20889,6.492259
53698,3248,6.4919386
53698,2226,6.491479
53698,415,6.491191
53698,3787,6.491156
53698,1835,6.490716
53698,6843,6.490634
53698,16123,6.4905715
53698,3215,6.490421
53698,9599,6.4902654
53698,2171,6.489784
53698,7858,6.489778
53698,285,6.4897738
53698,3631,6.4894686
53698,683,6.489236
53698,32700,6.489161
53698,18689,6.4890833
53698,8800,6.4890776
53698,27829,6.4889793
53698,14527,6.4889297
53698,8235,6.4889092
53698,8181,6.4887953
53698,3352,6.488518
53698,11615,6.48839
53698,2196,6.4883356
53698,2515,6.4879656
53698,14513,6.4875994
53698,16442,6.4873624
53698,447,6.487193
53698,6797,6.486974
53698,10588,6.4867344
53698,1145,6.4864306
53698,2131,6.4862633
53698,26,6.4862466
53698,105,6.486156
53698,6068,6.486113
53698,1072,6.485862
53698,2062,6.4857016
53698,3602,6.4856825
53698,29323,6.48526
53698,1595,6.4849367
53698,10713,6.484883
53698,25313,6.484556
53698,1108,6.4844747
53698,24415,6.484435
53698,1761,6.4844284
53698,2179,6.4838805
53698,3659,6.483872
53698,1836,6.4837
53698,13299,6.4835973
53698,12859,6.4832935
53698,17497,6.482792
53698,260,6.482549
53698,303,6.4825273
53698,7817,6.482502
53698,3711,6.4822474
53698,31117,6.481927
53698,23759,6.481441
53698,1078,6.481409
53698,6794,6.4813185
53698,3679,6.481112
53698,3166,6.481107
53698,21441,6.4810886
53698,15807,6.480979
53698,23199,6.480886
53698,5978,6.480874
53698,269,6.4808016
53698,14227,6.480605
53698,5054,6.480496
53698,2597,6.4803886
53698,4614,6.480083
53698,498,6.4800134
53698,3457,6.480001
53698,3211,6.4798164
53698,21435,6.479709
53698,3972,6.4796023
53698,2373,6.4795237
53698,6733,6.4792156
53698,2188,6.4791627
53698,612,6.4790177
53698,3447,6.4789896
53698,17209,6.4787965
53698,9135,6.478515
53698,5355,6.4784822
53698,4494,6.47817
53698,21325,6.4781604
53698,12293,6.477984
53698,3089,6.477969
53698,7103,6.477775
53698,4773,6.477726
53698,15039,6.477711
53698,25517,6.477262
53698,4060,6.4768925
53698,2539,6.476811
53698,5875,6.47663
53698,2743,6.476369
53698,12281,6.4763384
53698,8841,6.475724
53698,4533,6.475393
53698,11553,6.4753637
53698,8140,6.475056
53698,4085,6.4748983
53698,1503,6.4748526
53698,1682,6.4747314
53698,5279,6.4747157
53698,4662,6.47468
53698,9689,6.4746256
53698,2544,6.4745827
53698,1848,6.4744987
53698,22199,6.4744935
53698,5049,6.4742527
53698,6324,6.4741297
53698,9344,6.473417
53698,3920,6.473268
53698,4421,6.4732375
53698,1443,6.473092
53698,25055,6.4729342
53698,295,6.472867
53698,678,6.4728026
53698,369,6.472729
53698,11537,6.472043
53698,9181,6.4719195
53698,24625,6.471744
53698,3308,6.4717193
53698,9568,6.471453
53698,408,6.4711337
53698,5287,6.4710917
53698,10623,6.4710646
53698,211,6.4709635
53698,3005,6.470719
53698,3454,6.470566
53698,9849,6.470046
53698,2675,6.4700117
53698,32468,6.4699693
53698,8101,6.4697213
53698,2389,6.469573
53698,1952,6.4689016
53698,5091,6.4688945
53698,1587,6.4685063
53698,3847,6.468458
53698,682,6.46839
53698,28999,6.4680395
53698,2618,6.4678984
53698,20857,6.4678335
53698,3840,6.467806
53698,13837,6.4677687
53698,3883,6.46754
53698,3509,6.4675274
53698,2540,6.4674797
53698,9776,6.4673734
53698,5030,6.4673586
53698,5674,6.4673386
53698,19877,6.4668164
53698,795,6.4667497
53698,214,6.466684
53698,27775,6.46668
53698,2277,6.466594
53698,280,6.4664316
53698,4638,6.4661307
53698,229,6.465932
53698,5673,6.4657574
53698,15117,6.465685
53698,2231,6.4656343
53698,24363,6.465568
53698,21255,6.465568
53698,30081,6.465568
53698,32804,6.465568
53698,30199,6.465568
53698,24995,6.465568
53698,24045,6.465568
53698,19971,6.465568
53698,24047,6.465568
53698,29053,6.465568
53698,30058,6.465568
53698,33344,6.465568
53698,23639,6.465568
53698,33449,6.465568
53698,6097,6.4654684
53698,1221,6.465335
53698,12351,6.465307
53698,791,6.465201
53698,9774,6.4651866
53698,8408,6.4651856
53698,16247,6.4647145
53698,6783,6.464709
53698,6496,6.464482
53698,8894,6.464094
53698,4835,6.463628
53698,8888,6.463469
53698,5454,6.463032
53698,1001,6.4629
53698,6748,6.462648
53698,32311,6.4626036
53698,5259,6.4623737
53698,21681,6.4622254
53698,204,6.4620094
53698,5986,6.461988
53698,9331,6.4616218
53698,21273,6.4615145
53698,249,6.4613905
53698,8230,6.461349
53698,21405,6.4612823
53698,2692,6.461239
53698,12673,6.4609756
53698,14359,6.4608936
53698,31233,6.4608817
53698,1399,6.460583
53698,18295,6.460557
53698,1980,6.460368
53698,30039,6.4600515
53698,1637,6.459507
53698,3193,6.459474
53698,16009,6.4594665
53698,1686,6.4593787
53698,1593,6.4592443
53698,1693,6.459122
53698,1618,6.4590006
53698,142,6.4588923
53698,9005,6.458888
53698,870,6.458822
53698,1433,6.458624
53698,817,6.458618
53698,5712,6.4585905
53698,905,6.458459
53698,19727,6.458433
53698,16528,6.458307
53698,8277,6.4580317
53698,10405,6.4579473
53698,7721,6.457394
53698,4798,6.4573545
53698,8289,6.4570346
53698,17437,6.4569964
53698,30850,6.4568973
53698,154,6.456783
53698,357,6.4567633
53698,21327,6.4567413
53698,3155,6.4567375
53698,30279,6.4566164
53698,20385,6.456588
53698,12439,6.456588
53698,23595,6.456588
53698,10335,6.456588
53698,12337,6.456588
53698,20207,6.456588
53698,12769,6.456588
53698,17679,6.456543
53698,8180,6.4565086
53698,6251,6.456052
53698,10187,6.455068
53698,8217,6.4550495
53698,10520,6.4549828
53698,1111,6.454792
53698,14407,6.454551
53698,13349,6.4540257
53698,1674,6.4540105
53698,12255,6.453877
53698,6861,6.453444
53698,2435,6.45333
53698,5112,6.45216
53698,3917,6.451708
53698,629,6.4513035
53698,2354,6.451221
53698,14853,6.4510155
53698,20847,6.450879
53698,10827,6.4506917
53698,8208,6.450585
53698,1776,6.4500337
53698,3674,6.4497366
53698,10851,6.4496813
53698,4799,6.449508
53698,32323,6.4493403
53698,308,6.449315
53698,1325,6.449235
53698,31251,6.449188
53698,7816,6.448779
53698,2674,6.448533
53698,56,6.448504
53698,2416,6.447992
53698,2770,6.4479327
53698,6380,6.4476995
53698,377,6.4476705
53698,16273,6.4474216
53698,3359,6.4471908
53698,30088,6.4470773
53698,9794,6.446491
53698,11499,6.4460564
53698,2947,6.4460196
53698,23847,6.445965
53698,6645,6.445659
53698,2154,6.445497
53698,2836,6.4454303
53698,797,6.4452133
53698,3710,6.4450727
53698,4928,6.44499
53698,27833,6.4449387
53698,1502,6.444696
53698,1996,6.4446125
53698,2349,6.4445624
53698,5865,6.4442368
53698,883,6.443935
53698,13675,6.443693
53698,5496,6.443652
53698,3390,6.4436445
53698,25687,6.4435425
53698,5080,6.4434876
53698,3999,6.4432898
53698,48,6.443192
53698,4084,6.44311
53698,1112,6.442934
53698,3349,6.4423084
53698,6904,6.4422073
53698,15911,6.441878
53698,5157,6.441845
53698,10297,6.4417906
53698,19619,6.441101
53698,29095,6.440916
53698,28211,6.4407735
53698,3418,6.44066
53698,3035,6.4405117
53698,1302,6.4403076
53698,576,6.440009
53698,346,6.439804
53698,2754,6.439801
53698,31740,6.4397507
53698,7307,6.439186
53698,3737,6.4390717
53698,4124,6.4389367
53698,8560,6.4387746
53698,1186,6.438769
53698,395,6.438438
53698,1400,6.4382887
53698,812,6.4382253
53698,8536,6.438168
53698,4650,6.437827
53698,130,6.437748
53698,3315,6.4376535
53698,8740,6.4375215
53698,10751,6.4373226
53698,13643,6.4366
53698,16347,6.436548
53698,9041,6.436387
53698,3628,6.436223
53698,4209,6.4358873
53698,30902,6.4355125
53698,1371,6.43547
53698,1385,6.4354324
53698,15785,6.435418
53698,6634,6.4353743
53698,1244,6.435328
53698,24021,6.435276
53698,20877,6.435193
53698,9618,6.435091
53698,10737,6.4350543
53698,2678,6.4350386
53698,7581,6.4345727
53698,2039,6.434276
53698,6791,6.434215
53698,234,6.434138
53698,3485,6.43405
53698,2707,6.433938
53698,1678,6.433807
53698,8228,6.4335628
53698,348,6.433464
53698,20199,6.4334035
53698,26349,6.433098
53698,32,6.4329314
53698,23213,6.432758
53698,30831,6.4324684
53698,378,6.4323225
53698,27653,6.4322686
53698,863,6.4322267
53698,3366,6.4321685
53698,1857,6.431929
53698,1262,6.4316554
53698,1243,6.431421
53698,819,6.4312487
53698,19159,6.430773
53698,4935,6.430485
53698,10354,6.4303184
53698,4151,6.430143
53698,21843,6.4301047
53698,1898,6.430043
53698,8457,6.430011
53698,9513,6.4299736
53698,2948,6.429904
53698,7774,6.4298663
53698,8648,6.4298053
53698,2261,6.4296827
53698,2214,6.4296045
53698,6331,6.4293294
53698,2965,6.429053
53698,271,6.428917
53698,6421,6.428723
53698,31380,6.428523
53698,9241,6.428507
53698,546,6.42817
53698,12373,6.428105
53698,2288,6.427981
53698,32034,6.4279227
53698,5065,6.4275813
53698,614,6.4274025
53698,10711,6.427308
53698,5212,6.426982
53698,250,6.426608
53698,12175,6.426059
53698,5289,6.425957
53698,11227,6.425954
53698,2513,6.425845
53698,2658,6.425814
53698,5084,6.425293
53698,1907,6.4251885
53698,695,6.4251328
53698,7875,6.4250364
53698,393,6.4250197
53698,968,6.4249554
53698,2404,6.424674
53698,1405,6.424366
53698,1212,6.424151
53698,5653,6.424115
53698,12745,6.4237366
53698,1603,6.4237146
53698,2284,6.4234633
53698,173,6.4231353
53698,6492,6.4230227
53698,13171,6.4220586
53698,2683,6.4219613
53698,1596,6.421912
53698,29807,6.4214535
53698,2892,6.4212856
53698,18411,6.4210887
53698,2299,6.420963
53698,3438,6.420951
53698,14967,6.420464
53698,83,6.4200478
53698,13833,6.419498
53698,7456,6.419046
53698,10079,6.418662
53698,31245,6.4185147
53698,3286,6.4184055
53698,31780,6.417879
53698,1549,6.417823
53698,6635,6.4173574
53698,22677,6.4172697
53698,360,6.41721
53698,3534,6.417205
53698,9309,6.416735
53698,1513,6.416697
53698,2702,6.416411
53698,28675,6.416282
53698,9525,6.4161034
53698,1849,6.415903
53698,28385,6.415478
53698,3182,6.415428
53698,3762,6.4153776
53698,11441,6.4150085
53698,17551,6.414979
53698,712,6.414659
53698,32854,6.4143944
53698,5189,6.4140725
53698,9958,6.4136744
53698,13311,6.413334
53698,1990,6.4133115
53698,15905,6.413266
53698,1076,6.413087
53698,6954,6.413045
53698,8039,6.412924
53698,32483,6.4129205
53698,14647,6.412918
53698,18277,6.412818
53698,30901,6.4127746
53698,1264,6.412668
53698,5968,6.411908
53698,1232,6.411881
53698,2565,6.4117174
53698,2610,6.4116125
53698,6245,6.4111285
53698,2946,6.410811
53698,31733,6.410592
53698,25383,6.410464
53698,5260,6.410436
53698,17677,6.4103994
53698,1923,6.410324
53698,8547,6.4102635
53698,34136,6.410085
53698,2161,6.4096994
53698,6978,6.4092164
53698,2155,6.409128
53698,16395,6.408766
53698,3006,6.4086475
53698,13409,6.4080396
53698,4205,6.4079566
53698,9311,6.407675
53698,28237,6.4075317
53698,9988,6.4070916
53698,11835,6.407035
53698,11841,6.407035
53698,12321,6.406899
53698,1406,6.406802
53698,6443,6.406674
53698,875,6.4061046
53698,23319,6.406088
53698,1180,6.4059353
53698,12683,6.40587
53698,28915,6.405687
53698,16353,6.40482
53698,367,6.4047513
53698,4362,6.4047103
53698,32729,6.404214
53698,6154,6.4035745
53698,14811,6.403478
53698,23311,6.4030924
53698,22385,6.402499
53698,15591,6.4023337
53698,19799,6.402173
53698,5957,6.4020705
53698,31630,6.4019117
53698,14023,6.401818
53698,69,6.4013596
53698,1706,6.4012604
53698,3427,6.401009
53698,9327,6.400862
53698,20469,6.400748
